U_up,U_low
0.187,0.17
0.187,0.169
0.187,0.17
0.186,0.167
0.187,0.17
0.187,0.171
0.187,0.17
0.187,0.169
0.187,0.17
0.187,0.17
0.187,0.169
0.187,0.17
0.187,0.169
0.187,0.169
0.187,0.17
0.187,0.17
0.187,0.17
0.187,0.171
0.187,0.171
0.186,0.169
0.187,0.169
0.187,0.17
0.187,0.171
0.187,0.171
0.187,0.169
0.187,0.171
0.187,0.17
0.187,0.172
0.186,0.169
0.186,0.169
0.187,0.169
0.187,0.17
0.186,0.169
0.186,0.169
0.186,0.169
0.186,0.169
0.187,0.171
0.187,0.17
0.186,0.169
0.187,0.17
0.186,0.168
0.186,0.169
0.186,0.169
0.186,0.169
0.187,0.17
0.186,0.169
0.187,0.17
0.187,0.17
0.187,0.171
0.186,0.17
0.187,0.17
0.187,0.171
0.187,0.171
0.187,0.171
0.187,0.17
0.187,0.17
0.187,0.17
0.186,0.169
0.186,0.169
0.186,0.17
0.187,0.17
0.187,0.172
0.186,0.169
0.186,0.17
0.186,0.169
0.186,0.17
0.186,0.17
0.186,0.169
0.186,0.17
0.186,0.172
0.185,0.169
0.185,0.169
0.185,0.172
0.184,0.169
0.184,0.171
0.184,0.17
0.184,0.172
0.183,0.173
0.183,0.173
0.183,0.172
0.183,0.173
0.182,0.172
0.181,0.172
0.179,0.172
0.178,0.174
0.177,0.175
0.177,0.175
0.18,0.176
0.181,0.174
0.184,0.177
0.178,0.172
0.176,0.176
0.177,0.176
0.182,0.177
0.18,0.176
0.177,0.176
0.177,0.176
0.18,0.18
0.179,0.177
0.181,0.177
0.181,0.179
0.182,0.176
0.183,0.173
0.187,0.175
0.188,0.175
0.187,0.174
0.188,0.175
0.189,0.173
0.19,0.174
0.189,0.171
0.189,0.174
0.188,0.173
0.189,0.172
0.189,0.174
0.189,0.173
0.189,0.175
0.187,0.17
0.188,0.172
0.188,0.171
0.188,0.173
0.188,0.173
0.189,0.171
0.189,0.172
0.19,0.174
0.189,0.17
0.189,0.173
0.189,0.169
0.189,0.17
0.19,0.171
0.189,0.169
0.19,0.169
0.191,0.173
0.19,0.17
0.19,0.17
0.19,0.17
0.19,0.171
0.189,0.169
0.19,0.171
0.19,0.17
0.19,0.17
0.189,0.17
0.189,0.17
0.189,0.17
0.189,0.17
0.189,0.17
0.188,0.169
0.188,0.169
0.189,0.17
0.189,0.171
0.188,0.168
0.189,0.17
0.188,0.169
0.189,0.171
0.187,0.167
0.187,0.168
0.188,0.169
0.188,0.17
0.188,0.17
0.188,0.17
0.187,0.17
0.186,0.168
0.188,0.171
0.187,0.169
0.187,0.17
0.188,0.172
0.187,0.171
0.188,0.172
0.187,0.17
0.188,0.172
0.187,0.171
0.187,0.169
0.188,0.172
0.187,0.17
0.187,0.169
0.188,0.17
0.188,0.17
0.187,0.169
0.187,0.169
0.188,0.171
0.188,0.17
0.187,0.169
0.188,0.17
0.187,0.169
0.188,0.17
0.188,0.17
0.188,0.17
0.188,0.169
0.187,0.168
0.188,0.17
0.187,0.169
0.188,0.17
0.188,0.17
0.187,0.168
0.186,0.167
0.188,0.17
0.187,0.169
0.187,0.17
0.187,0.17
0.187,0.169
0.188,0.172
0.186,0.168
0.186,0.167
0.187,0.168
0.186,0.168
0.187,0.17
0.189,0.172
0.187,0.17
0.187,0.168
0.187,0.168
0.187,0.169
0.186,0.168
0.187,0.171
0.187,0.171
0.187,0.172
0.186,0.171
0.186,0.172
0.185,0.171
0.184,0.171
0.184,0.172
0.182,0.171
0.182,0.172
0.182,0.173
0.18,0.172
0.179,0.172
0.18,0.174
0.179,0.175
0.175,0.175
0.173,0.178
0.17,0.179
0.169,0.18
0.173,0.181
0.177,0.181
0.176,0.178
0.175,0.179
0.172,0.18
0.171,0.179
0.175,0.181
0.173,0.179
0.173,0.18
0.175,0.182
0.177,0.184
0.179,0.183
0.182,0.18
0.185,0.178
0.186,0.176
0.186,0.177
0.184,0.175
0.185,0.176
0.185,0.172
0.185,0.174
0.184,0.176
0.186,0.178
0.188,0.176
0.186,0.174
0.186,0.176
0.186,0.177
0.186,0.176
0.185,0.176
0.187,0.175
0.189,0.178
0.19,0.176
0.19,0.175
0.192,0.178
0.19,0.171
0.19,0.172
0.19,0.17
0.192,0.173
0.192,0.172
0.193,0.173
0.192,0.17
0.194,0.173
0.194,0.173
0.195,0.172
0.195,0.173
0.193,0.172
0.193,0.171
0.191,0.168
0.192,0.171
0.192,0.171
0.191,0.169
0.192,0.171
0.192,0.17
0.191,0.17
0.192,0.171
0.191,0.169
0.191,0.171
0.191,0.17
0.191,0.171
0.191,0.171
0.191,0.17
0.191,0.171
0.19,0.17
0.19,0.169
0.191,0.171
0.191,0.171
0.189,0.169
0.191,0.171
0.19,0.17
0.189,0.169
0.189,0.169
0.19,0.171
0.19,0.171
0.19,0.171
0.189,0.169
0.189,0.169
0.19,0.171
0.189,0.168
0.19,0.171
0.19,0.171
0.189,0.17
0.19,0.171
0.189,0.169
0.189,0.169
0.188,0.168
0.19,0.171
0.189,0.17
0.189,0.171
0.189,0.171
0.189,0.169
0.189,0.171
0.189,0.171
0.189,0.172
0.189,0.17
0.189,0.17
0.189,0.169
0.188,0.167
0.189,0.172
0.189,0.17
0.189,0.17
0.189,0.171
0.189,0.17
0.188,0.168
0.188,0.169
0.188,0.169
0.188,0.169
0.189,0.17
0.188,0.169
0.188,0.167
0.189,0.171
0.188,0.169
0.188,0.171
0.188,0.169
0.188,0.17
0.188,0.169
0.188,0.169
0.188,0.169
0.188,0.169
0.188,0.169
0.189,0.171
0.188,0.168
0.188,0.171
0.188,0.169
0.188,0.169
0.187,0.169
0.187,0.168
0.188,0.171
0.187,0.171
0.187,0.172
0.186,0.171
0.186,0.171
0.185,0.171
0.185,0.173
0.184,0.172
0.184,0.173
0.182,0.171
0.182,0.174
0.181,0.172
0.179,0.173
0.18,0.175
0.179,0.176
0.176,0.176
0.172,0.178
0.17,0.177
0.171,0.181
0.173,0.181
0.177,0.181
0.177,0.179
0.177,0.18
0.172,0.176
0.172,0.183
0.173,0.18
0.172,0.183
0.173,0.181
0.175,0.186
0.178,0.185
0.181,0.185
0.183,0.181
0.188,0.184
0.184,0.184
0.183,0.181
0.185,0.183
0.188,0.182
0.189,0.182
0.189,0.177
0.191,0.179
0.194,0.178
0.194,0.176
0.194,0.178
0.193,0.178
0.192,0.181
0.191,0.179
0.193,0.177
0.194,0.176
0.195,0.175
0.196,0.176
0.196,0.179
0.196,0.177
0.196,0.177
0.195,0.174
0.196,0.176
0.196,0.175
0.198,0.176
0.198,0.171
0.198,0.176
0.198,0.176
0.198,0.176
0.198,0.174
0.198,0.173
0.198,0.173
0.198,0.172
0.198,0.173
0.198,0.172
0.198,0.173
0.197,0.171
0.197,0.173
0.197,0.171
0.197,0.173
0.197,0.172
0.197,0.173
0.196,0.172
0.196,0.173
0.196,0.173
0.196,0.171
0.196,0.174
0.196,0.173
0.195,0.171
0.195,0.171
0.196,0.174
0.196,0.173
0.196,0.173
0.196,0.173
0.195,0.173
0.196,0.173
0.196,0.175
0.196,0.173
0.196,0.176
0.196,0.173
0.196,0.172
0.195,0.171
0.196,0.172
0.196,0.173
0.195,0.172
0.195,0.17
0.195,0.172
0.195,0.173
0.195,0.174
0.194,0.171
0.194,0.172
0.194,0.173
0.194,0.172
0.194,0.172
0.194,0.173
0.194,0.171
0.194,0.172
0.194,0.173
0.194,0.172
0.194,0.171
0.195,0.174
0.195,0.172
0.195,0.172
0.195,0.173
0.195,0.172
0.195,0.173
0.195,0.172
0.195,0.173
0.195,0.172
0.195,0.172
0.194,0.17
0.194,0.17
0.195,0.171
0.194,0.171
0.194,0.17
0.195,0.174
0.195,0.172
0.195,0.173
0.194,0.171
0.194,0.172
0.195,0.174
0.194,0.169
0.194,0.172
0.194,0.171
0.194,0.172
0.194,0.172
0.194,0.174
0.194,0.171
0.193,0.17
0.193,0.171
0.193,0.17
0.193,0.17
0.193,0.172
0.193,0.175
0.192,0.172
0.191,0.173
0.191,0.174
0.19,0.172
0.189,0.174
0.188,0.174
0.187,0.176
0.187,0.174
0.188,0.177
0.187,0.174
0.185,0.175
0.185,0.178
0.184,0.18
0.181,0.184
0.176,0.181
0.173,0.182
0.173,0.185
0.177,0.182
0.181,0.186
0.184,0.184
0.183,0.179
0.181,0.18
0.178,0.186
0.181,0.184
0.186,0.183
0.19,0.179
0.191,0.18
0.192,0.181
0.192,0.179
0.193,0.181
0.193,0.177
0.193,0.178
0.194,0.177
0.194,0.177
0.194,0.177
0.194,0.177
0.194,0.178
0.193,0.174
0.193,0.174
0.193,0.177
0.193,0.177
0.192,0.174
0.193,0.177
0.193,0.175
0.193,0.175
0.193,0.176
0.194,0.175
0.195,0.176
0.195,0.179
0.195,0.175
0.196,0.175
0.196,0.174
0.196,0.176
0.196,0.174
0.196,0.173
0.196,0.174
0.196,0.174
0.196,0.175
0.196,0.174
0.196,0.173
0.196,0.175
0.196,0.173
0.196,0.174
0.196,0.173
0.196,0.174
0.196,0.173
0.197,0.176
0.196,0.175
0.196,0.171
0.196,0.174
0.196,0.174
0.196,0.174
0.195,0.171
0.196,0.176
0.196,0.175
0.196,0.174
0.195,0.174
0.196,0.176
0.195,0.173
0.195,0.174
0.195,0.175
0.195,0.173
0.196,0.176
0.195,0.174
0.195,0.175
0.195,0.174
0.195,0.173
0.195,0.174
0.195,0.174
0.195,0.172
0.195,0.175
0.196,0.175
0.196,0.174
0.196,0.173
0.196,0.172
0.196,0.172
0.196,0.172
0.196,0.172
0.196,0.174
0.195,0.17
0.196,0.173
0.196,0.174
0.196,0.171
0.196,0.173
0.195,0.17
0.196,0.172
0.196,0.172
0.196,0.174
0.196,0.172
0.196,0.174
0.196,0.173
0.195,0.171
0.195,0.172
0.196,0.174
0.195,0.172
0.195,0.172
0.195,0.173
0.195,0.172
0.195,0.172
0.195,0.171
0.195,0.173
0.195,0.174
0.195,0.172
0.195,0.172
0.195,0.174
0.194,0.17
0.195,0.173
0.195,0.173
0.195,0.173
0.195,0.172
0.195,0.171
0.195,0.173
0.195,0.172
0.194,0.171
0.194,0.171
0.195,0.172
0.195,0.173
0.195,0.173
0.194,0.172
0.194,0.172
0.194,0.173
0.193,0.17
0.193,0.171
0.193,0.174
0.192,0.173
0.192,0.174
0.191,0.173
0.191,0.175
0.189,0.173
0.189,0.177
0.188,0.178
0.186,0.176
0.186,0.178
0.185,0.179
0.183,0.179
0.183,0.178
0.182,0.181
0.179,0.184
0.175,0.184
0.173,0.185
0.173,0.185
0.178,0.188
0.18,0.184
0.183,0.183
0.183,0.186
0.18,0.184
0.178,0.182
0.179,0.185
0.179,0.185
0.179,0.182
0.178,0.186
0.179,0.191
0.184,0.186
0.188,0.183
0.189,0.187
0.19,0.18
0.19,0.184
0.189,0.184
0.19,0.18
0.19,0.185
0.191,0.177
0.189,0.18
0.194,0.183
0.197,0.179
0.198,0.181
0.198,0.178
0.197,0.176
0.197,0.182
0.196,0.182
0.197,0.18
0.198,0.178
0.2,0.178
0.199,0.176
0.199,0.175
0.199,0.175
0.2,0.176
0.201,0.176
0.2,0.176
0.202,0.176
0.21,0.173
0.208,0.174
0.208,0.173
0.207,0.172
0.208,0.174
0.208,0.171
0.208,0.173
0.209,0.172
0.208,0.17
0.208,0.173
0.208,0.171
0.207,0.172
0.207,0.173
0.207,0.173
0.207,0.173
0.206,0.172
0.206,0.174
0.206,0.172
0.205,0.17
0.206,0.174
0.206,0.173
0.205,0.173
0.205,0.172
0.205,0.172
0.204,0.171
0.205,0.174
0.205,0.172
0.204,0.171
0.204,0.171
0.205,0.174
0.204,0.172
0.204,0.173
0.204,0.173
0.205,0.173
0.204,0.173
0.205,0.174
0.205,0.174
0.204,0.173
0.204,0.173
0.204,0.172
0.204,0.172
0.204,0.172
0.204,0.173
0.204,0.172
0.203,0.17
0.204,0.174
0.204,0.172
0.204,0.171
0.203,0.17
0.204,0.173
0.204,0.173
0.204,0.173
0.204,0.172
0.204,0.171
0.204,0.172
0.203,0.17
0.204,0.172
0.204,0.172
0.203,0.171
0.204,0.173
0.204,0.173
0.204,0.173
0.203,0.172
0.204,0.173
0.204,0.172
0.204,0.174
0.204,0.172
0.204,0.172
0.204,0.172
0.203,0.169
0.203,0.172
0.203,0.172
0.203,0.171
0.203,0.17
0.203,0.17
0.204,0.173
0.203,0.17
0.204,0.175
0.203,0.173
0.203,0.174
0.203,0.171
0.202,0.171
0.203,0.173
0.203,0.173
0.203,0.172
0.202,0.172
0.202,0.173
0.201,0.17
0.201,0.172
0.201,0.173
0.2,0.172
0.199,0.172
0.198,0.173
0.197,0.172
0.196,0.174
0.194,0.174
0.194,0.175
0.194,0.177
0.193,0.177
0.192,0.178
0.192,0.179
0.191,0.18
0.19,0.18
0.188,0.18
0.187,0.181
0.187,0.183
0.186,0.179
0.182,0.183
0.186,0.184
0.187,0.181
0.185,0.183
0.183,0.182
0.184,0.185
0.181,0.185
0.174,0.187
0.172,0.189
0.186,0.187
0.183,0.188
0.185,0.185
0.187,0.186
0.187,0.184
0.187,0.184
0.186,0.185
0.186,0.186
0.186,0.188
0.186,0.186
0.187,0.186
0.188,0.184
0.189,0.183
0.191,0.184
0.193,0.185
0.192,0.18
0.193,0.185
0.194,0.182
0.195,0.182
0.196,0.183
0.198,0.18
0.198,0.18
0.199,0.183
0.198,0.182
0.198,0.177
0.198,0.179
0.198,0.175
0.199,0.178
0.2,0.176
0.2,0.176
0.201,0.175
0.201,0.175
0.2,0.173
0.2,0.175
0.2,0.178
0.199,0.175
0.199,0.176
0.198,0.173
0.198,0.173
0.198,0.173
0.198,0.174
0.198,0.172
0.198,0.176
0.198,0.175
0.197,0.173
0.198,0.175
0.197,0.176
0.197,0.173
0.197,0.176
0.197,0.174
0.197,0.174
0.197,0.173
0.197,0.175
0.197,0.173
0.197,0.176
0.197,0.174
0.197,0.175
0.197,0.175
0.197,0.176
0.197,0.175
0.196,0.174
0.197,0.176
0.196,0.175
0.196,0.175
0.195,0.173
0.195,0.175
0.196,0.176
0.195,0.175
0.195,0.172
0.195,0.174
0.196,0.176
0.195,0.175
0.196,0.177
0.195,0.174
0.196,0.174
0.196,0.176
0.196,0.173
0.196,0.174
0.196,0.174
0.196,0.175
0.196,0.173
0.196,0.174
0.196,0.173
0.196,0.173
0.196,0.174
0.196,0.173
0.196,0.172
0.196,0.174
0.196,0.173
0.196,0.174
0.196,0.175
0.196,0.176
0.196,0.172
0.196,0.175
0.195,0.175
0.195,0.175
0.195,0.174
0.195,0.174
0.195,0.173
0.195,0.172
0.195,0.173
0.195,0.174
0.195,0.174
0.195,0.174
0.195,0.173
0.195,0.172
0.195,0.174
0.195,0.175
0.195,0.175
0.195,0.176
0.195,0.174
0.194,0.174
0.194,0.173
0.194,0.174
0.194,0.172
0.194,0.175
0.194,0.177
0.193,0.174
0.193,0.174
0.192,0.175
0.191,0.174
0.191,0.178
0.19,0.177
0.189,0.177
0.188,0.176
0.188,0.176
0.187,0.176
0.187,0.178
0.187,0.18
0.185,0.178
0.181,0.183
0.177,0.181
0.175,0.185
0.175,0.187
0.177,0.187
0.178,0.186
0.179,0.187
0.179,0.185
0.178,0.187
0.178,0.188
0.179,0.185
0.184,0.186
0.186,0.185
0.186,0.187
0.186,0.185
0.186,0.187
0.187,0.185
0.188,0.182
0.188,0.182
0.188,0.184
0.188,0.184
0.188,0.186
0.187,0.186
0.187,0.185
0.188,0.184
0.188,0.184
0.189,0.186
0.191,0.184
0.191,0.183
0.19,0.183
0.191,0.184
0.193,0.183
0.194,0.182
0.196,0.181
0.197,0.183
0.198,0.181
0.197,0.178
0.197,0.178
0.198,0.178
0.199,0.179
0.199,0.179
0.2,0.177
0.201,0.177
0.201,0.176
0.201,0.176
0.202,0.179
0.201,0.174
0.201,0.176
0.201,0.178
0.2,0.177
0.2,0.177
0.199,0.174
0.2,0.177
0.199,0.176
0.199,0.176
0.199,0.176
0.198,0.173
0.199,0.178
0.198,0.176
0.198,0.176
0.198,0.173
0.198,0.177
0.198,0.175
0.198,0.176
0.198,0.176
0.197,0.173
0.198,0.177
0.198,0.176
0.197,0.175
0.198,0.176
0.198,0.175
0.197,0.175
0.197,0.176
0.197,0.176
0.197,0.176
0.197,0.175
0.197,0.176
0.197,0.177
0.197,0.174
0.197,0.176
0.197,0.174
0.197,0.177
0.197,0.175
0.197,0.176
0.197,0.177
0.197,0.176
0.196,0.172
0.197,0.176
0.197,0.176
0.197,0.175
0.196,0.174
0.197,0.176
0.197,0.175
0.196,0.173
0.197,0.175
0.197,0.176
0.197,0.177
0.196,0.174
0.196,0.173
0.196,0.175
0.197,0.176
0.196,0.173
0.196,0.174
0.196,0.175
0.197,0.176
0.196,0.173
0.196,0.174
0.196,0.174
0.197,0.176
0.197,0.176
0.196,0.173
0.196,0.175
0.196,0.174
0.196,0.174
0.197,0.176
0.196,0.174
0.196,0.175
0.196,0.174
0.196,0.174
0.196,0.173
0.196,0.175
0.196,0.177
0.196,0.174
0.196,0.175
0.196,0.175
0.196,0.175
0.196,0.176
0.196,0.176
0.195,0.174
0.195,0.173
0.195,0.175
0.195,0.176
0.194,0.177
0.193,0.176
0.193,0.177
0.193,0.177
0.193,0.176
0.193,0.178
0.193,0.176
0.197,0.179
0.195,0.176
0.193,0.178
0.191,0.177
0.19,0.179
0.189,0.181
0.189,0.18
0.189,0.183
0.188,0.183
0.187,0.183
0.187,0.184
0.184,0.181
0.184,0.186
0.181,0.183
0.179,0.183
0.175,0.184
0.175,0.19
0.174,0.189
0.174,0.191
0.181,0.192
0.187,0.189
0.193,0.186
0.194,0.186
0.194,0.185
0.193,0.183
0.193,0.186
0.192,0.184
0.194,0.184
0.195,0.182
0.195,0.183
0.193,0.178
0.196,0.184
0.206,0.181
0.205,0.181
0.204,0.182
0.202,0.178
0.2,0.181
0.194,0.181
0.195,0.183
0.197,0.181
0.198,0.179
0.198,0.181
0.199,0.18
0.2,0.181
0.201,0.181
0.202,0.18
0.202,0.177
0.202,0.177
0.203,0.181
0.203,0.178
0.203,0.177
0.204,0.178
0.204,0.177
0.204,0.176
0.204,0.178
0.203,0.177
0.202,0.175
0.202,0.177
0.202,0.178
0.202,0.18
0.201,0.176
0.201,0.175
0.201,0.177
0.201,0.178
0.2,0.175
0.2,0.177
0.2,0.176
0.2,0.176
0.2,0.177
0.2,0.177
0.2,0.178
0.2,0.176
0.2,0.176
0.2,0.178
0.2,0.177
0.2,0.177
0.2,0.175
0.2,0.177
0.2,0.176
0.2,0.176
0.2,0.178
0.2,0.176
0.2,0.177
0.2,0.177
0.2,0.177
0.2,0.177
0.2,0.178
0.2,0.175
0.2,0.177
0.2,0.175
0.2,0.177
0.2,0.177
0.2,0.176
0.2,0.176
0.2,0.175
0.2,0.177
0.2,0.178
0.199,0.175
0.199,0.176
0.199,0.177
0.199,0.174
0.199,0.177
0.199,0.175
0.199,0.177
0.199,0.176
0.199,0.176
0.199,0.176
0.199,0.177
0.199,0.174
0.199,0.176
0.199,0.178
0.199,0.177
0.199,0.178
0.199,0.176
0.199,0.177
0.199,0.176
0.199,0.177
0.199,0.175
0.199,0.177
0.199,0.175
0.199,0.176
0.199,0.178
0.199,0.176
0.199,0.175
0.199,0.176
0.199,0.179
0.199,0.178
0.199,0.178
0.199,0.176
0.199,0.176
0.199,0.176
0.199,0.179
0.199,0.176
0.198,0.175
0.199,0.178
0.198,0.178
0.198,0.176
0.198,0.175
0.198,0.177
0.198,0.176
0.198,0.176
0.198,0.176
0.198,0.179
0.198,0.179
0.198,0.18
0.197,0.177
0.197,0.178
0.196,0.178
0.195,0.178
0.195,0.179
0.195,0.18
0.195,0.178
0.195,0.181
0.196,0.178
0.196,0.181
0.195,0.18
0.195,0.179
0.196,0.179
0.196,0.178
0.196,0.179
0.194,0.18
0.194,0.18
0.193,0.175
0.195,0.179
0.196,0.181
0.196,0.183
0.196,0.178
0.197,0.18
0.198,0.178
0.198,0.179
0.197,0.178
0.197,0.179
0.197,0.181
0.197,0.179
0.197,0.179
0.198,0.178
0.197,0.179
0.197,0.177
0.198,0.179
0.198,0.178
0.198,0.179
0.199,0.179
0.199,0.178
0.199,0.179
0.199,0.179
0.199,0.176
0.199,0.177
0.199,0.178
0.199,0.178
0.199,0.179
0.199,0.179
0.199,0.18
0.199,0.178
0.199,0.176
0.199,0.178
0.199,0.178
0.199,0.177
0.199,0.178
0.199,0.179
0.199,0.178
0.199,0.178
0.199,0.177
0.199,0.178
0.199,0.177
0.199,0.178
0.199,0.179
0.199,0.178
0.199,0.179
0.199,0.177
0.199,0.179
0.199,0.176
0.199,0.178
0.199,0.177
0.199,0.18
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.178
0.199,0.178
0.199,0.177
0.198,0.176
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.178
0.199,0.177
0.199,0.178
0.198,0.175
0.199,0.177
0.199,0.178
0.199,0.178
0.198,0.176
0.199,0.178
0.199,0.177
0.199,0.178
0.199,0.178
0.199,0.177
0.199,0.175
0.199,0.176
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.176
0.199,0.177
0.199,0.175
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.178
0.198,0.176
0.198,0.177
0.198,0.176
0.199,0.179
0.199,0.178
0.198,0.176
0.199,0.176
0.199,0.176
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.178
0.199,0.179
0.199,0.177
0.199,0.177
0.199,0.177
0.198,0.176
0.198,0.177
0.199,0.178
0.199,0.178
0.199,0.177
0.198,0.176
0.198,0.176
0.199,0.178
0.198,0.177
0.198,0.178
0.198,0.178
0.198,0.178
0.198,0.178
0.198,0.177
0.198,0.177
0.198,0.177
0.198,0.18
0.198,0.177
0.198,0.178
0.198,0.179
0.198,0.177
0.198,0.177
0.198,0.177
0.197,0.177
0.196,0.177
0.196,0.178
0.194,0.178
0.195,0.18
0.196,0.181
0.196,0.18
0.196,0.178
0.196,0.182
0.196,0.18
0.195,0.179
0.194,0.179
0.194,0.18
0.194,0.179
0.195,0.181
0.196,0.18
0.197,0.181
0.197,0.179
0.198,0.179
0.197,0.18
0.197,0.179
0.197,0.179
0.197,0.179
0.197,0.177
0.196,0.177
0.197,0.181
0.197,0.179
0.197,0.178
0.198,0.18
0.198,0.179
0.198,0.178
0.198,0.178
0.199,0.179
0.199,0.177
0.199,0.176
0.199,0.178
0.199,0.177
0.199,0.179
0.199,0.175
0.199,0.178
0.199,0.177
0.199,0.177
0.199,0.178
0.2,0.178
0.199,0.178
0.2,0.179
0.199,0.177
0.2,0.178
0.2,0.177
0.2,0.177
0.2,0.178
0.2,0.177
0.199,0.175
0.2,0.178
0.199,0.176
0.2,0.179
0.199,0.176
0.199,0.176
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.178
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.179
0.199,0.177
0.199,0.178
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.178
0.199,0.177
0.199,0.178
0.199,0.178
0.199,0.175
0.199,0.177
0.199,0.176
0.199,0.177
0.199,0.176
0.199,0.178
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.2,0.177
0.2,0.176
0.2,0.177
0.2,0.177
0.199,0.176
0.199,0.176
0.199,0.176
0.199,0.176
0.199,0.178
0.199,0.176
0.199,0.177
0.199,0.176
0.199,0.176
0.199,0.177
0.199,0.177
0.198,0.175
0.199,0.176
0.199,0.177
0.199,0.177
0.199,0.176
0.199,0.177
0.199,0.177
0.199,0.176
0.199,0.175
0.199,0.175
0.2,0.177
0.2,0.177
0.2,0.176
0.199,0.174
0.2,0.176
0.2,0.176
0.199,0.176
0.199,0.177
0.198,0.176
0.198,0.178
0.197,0.176
0.197,0.177
0.196,0.177
0.195,0.179
0.194,0.177
0.193,0.179
0.192,0.179
0.191,0.18
0.191,0.181
0.189,0.18
0.189,0.182
0.189,0.183
0.187,0.183
0.185,0.185
0.183,0.185
0.18,0.187
0.183,0.188
0.185,0.188
0.184,0.188
0.184,0.188
0.187,0.187
0.188,0.188
0.188,0.187
0.187,0.185
0.182,0.185
0.182,0.186
0.184,0.188
0.185,0.19
0.188,0.189
0.19,0.187
0.19,0.187
0.192,0.187
0.192,0.184
0.192,0.187
0.192,0.187
0.192,0.186
0.193,0.186
0.194,0.182
0.194,0.185
0.194,0.184
0.194,0.186
0.195,0.182
0.196,0.186
0.195,0.182
0.197,0.187
0.199,0.184
0.201,0.182
0.202,0.181
0.202,0.182
0.202,0.181
0.203,0.182
0.203,0.183
0.203,0.18
0.203,0.181
0.203,0.179
0.203,0.18
0.202,0.182
0.202,0.177
0.203,0.18
0.203,0.178
0.203,0.178
0.204,0.177
0.204,0.177
0.204,0.178
0.203,0.178
0.203,0.177
0.202,0.177
0.202,0.176
0.202,0.178
0.201,0.178
0.201,0.178
0.201,0.177
0.201,0.176
0.201,0.178
0.201,0.177
0.201,0.178
0.201,0.177
0.201,0.178
0.201,0.179
0.201,0.176
0.201,0.178
0.201,0.177
0.201,0.177
0.201,0.177
0.201,0.176
0.201,0.178
0.201,0.178
0.201,0.176
0.201,0.177
0.202,0.178
0.201,0.178
0.201,0.176
0.201,0.175
0.201,0.177
0.201,0.175
0.201,0.176
0.201,0.177
0.201,0.176
0.201,0.176
0.201,0.176
0.201,0.178
0.201,0.176
0.201,0.177
0.201,0.177
0.2,0.175
0.2,0.177
0.2,0.176
0.2,0.177
0.2,0.176
0.2,0.178
0.2,0.177
0.2,0.177
0.2,0.179
0.199,0.175
0.199,0.178
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.176
0.199,0.177
0.199,0.178
0.199,0.177
0.199,0.177
0.199,0.179
0.199,0.177
0.199,0.177
0.199,0.178
0.199,0.178
0.199,0.177
0.199,0.177
0.199,0.177
0.199,0.178
0.199,0.177
0.199,0.18
0.199,0.176
0.199,0.177
0.199,0.178
0.199,0.178
0.199,0.176
0.198,0.177
0.198,0.177
0.198,0.178
0.198,0.178
0.198,0.179
0.198,0.177
0.197,0.178
0.197,0.179
0.197,0.178
0.196,0.179
0.196,0.177
0.197,0.179
0.196,0.179
0.193,0.18
0.191,0.18
0.191,0.181
0.193,0.181
0.194,0.182
0.195,0.182
0.196,0.181
0.196,0.181
0.197,0.18
0.197,0.181
0.197,0.18
0.197,0.18
0.197,0.18
0.196,0.181
0.195,0.181
0.196,0.18
0.197,0.179
0.197,0.182
0.197,0.181
0.198,0.181
0.198,0.179
0.198,0.178
0.199,0.18
0.199,0.179
0.2,0.178
0.2,0.179
0.2,0.178
0.2,0.179
0.2,0.179
0.199,0.177
0.199,0.178
0.199,0.179
0.199,0.18
0.199,0.178
0.199,0.18
0.198,0.176
0.199,0.18
0.199,0.178
0.2,0.179
0.2,0.18
0.199,0.179
0.199,0.18
0.199,0.178
0.199,0.179
0.2,0.18
0.2,0.178
0.2,0.177
0.2,0.178
0.2,0.177
0.201,0.179
0.201,0.178
0.201,0.179
0.2,0.176
0.2,0.177
0.201,0.177
0.2,0.177
0.2,0.177
0.2,0.177
0.2,0.176
0.2,0.177
0.2,0.175
0.2,0.178
0.2,0.177
0.2,0.178
0.2,0.177
0.2,0.178
0.2,0.177
0.2,0.179
0.199,0.176
0.2,0.177
0.2,0.178
0.199,0.177
0.199,0.176
0.199,0.177
0.199,0.176
0.199,0.177
0.199,0.176
0.199,0.177
0.199,0.177
0.199,0.178
0.199,0.178
0.199,0.176
0.199,0.178
0.199,0.178
0.2,0.178
0.199,0.177
0.199,0.178
